,feature_id,river,run,riverNWM,distance
1296,24479013,Blackfoot ,Trail Creek Bridge to Cedar Creek (near Aldridge),Blackfoot River,0.0006801882092505624
1297,23543794,"Boise, N. Fork ",Barber Flat to confluence with Boise River at Troutdale,Boise Creek,1.65320201764069
1298,23543794,"Boise, S. Fork ",1. Anderson Ranch Dam to Danskin Bridge,Boise Creek,2.0826130087678383
1299,23543794,"Boise, S. Fork ",2. Danskin Bridge to Neal Bridge (near Arrowrock Reservoir),Boise Creek,2.044673546483406
1300,23398889,Boise ,Downtown Boise,Boise River,0.000956359526919829
1301,23382265,Boise ,Troutdale Campground to Badger Creek Campground,Boise River,0.0008682463531390622
1302,23382267,Boise ,Troutdale to Willow Creek Campground,Boise River,0.013910937577438498
1303,22904863,Boulder Creek ,Gorge,Boulder Creek,0.008109348000916438
1304,24374672,Boundary Creek ,Near Canadian border to Road 2450,Boundary Creek,1.2564695733540299
1305,23284019,"Bruneau, E. Fork ",Winter Camp to Roberson Trail,Bruneau River,0.0762619670609148
1306,23286987,"Bruneau, W. Fork ","Below Rowland, NV to Indian Hot Springs",Bruneau River,0.014619845626544873
1307,23284293,Bruneau ,Indian Hot Springs to 8 miles South of Bruneau,Bruneau River,0.0014749352528245112
1308,23573884,Brushy Fork (Lochsa trib) ,Off Elk Meadows Road to Crooked Creek (HWY 12),Brushy Fork Creek,0.6433403391803298
1309,23532519,Camas Creek (M.F.Salmon trib) ,Duck Creek to confluence with M.F. Salmon,Camas Creek,0.0048137601268845465
1310,23262666,Camas Creek (Snake trib) ,Blaine Bridge to Moonstone Landing,Camas Creek,0.003555631919008971
1311,22878921,"Clearwater, Little North Fork ",Headwaters to Reservoir,Little North Fork,1.7570909182771361
1312,23606602,"Clearwater, Middle Fork ",Lowell to Kooskia,Clearwater River,0.38192023959459737
1313,23606446,"Clearwater, N. Fork ",Headwaters to Kelly Creek (Kelly Forks Campground),Clearwater River,1.1263308123278728
1314,23606446,"Clearwater, N. Fork ",Orogrande Creek to Aquarius Campground,Clearwater River,0.6649480093391967
1315,23606602,"Clearwater, S. Fork ",Bully Creek to Highway 13,Clearwater River,0.3095816296423273
1316,23606602,"Clearwater, S. Fork ",Hanging Rock to Cougar Creek Trailhead,Clearwater River,0.4244927917079328
1317,23606602,Clearwater ,Kooskia to Snake River,Clearwater River,0.00320833477055255
1318,24379319,"Coeur d'Alene, Big North Fork ",Jordan Camp to Teepee Creek,Coeur d'Alene River,0.4243595274057133
1319,22878921,"Coeur d'Alene, Little North Fork ",Laverne Creek to Coeur d'Alene River,Little North Fork,1.4518166749711192
1320,24379319,"Coeur d'Alene, North Fork ",Babins Jct to Little North Fork,Coeur d'Alene River,0.252004377580558
1321,24379319,"Coeur d'Alene, North Fork ",Teepee Creek to Prichard,Coeur d'Alene River,0.30445679795095093
1322,23002206,"Coeur d'Alene, South Fork ",Mullan to Wallace,South Fork Coeur d'Alene River,0.0045821010464707325
1323,24372862,Coeur d'Alene ,Bumblebee Bridge to Cataldo,North Fork Coeur d'Alene River,0.0010065783625795768
1324,23588670,Colt Killed Creek (White Sand Creek) ,1. Big Flat Creek to Colt Killed Creek Trailhead,Colt Killed Creek,0.0060314011639184826
1325,23588600,Colt Killed Creek (White Sand Creek) ,2. Colt Killed Creek Trailhead to Lochsa River,Colt Killed Creek,0.009742233008920641
1326,22904489,Cow Creek ,Above Smith Creek,Cow Creek,0.003941982369316191
1327,23588790,Crooked Fork (Lochsa trib) ,Hopeful Creek to Lochsa River,Crooked Fork,0.007811000256055121
1328,24158991,Deadwood ,1. Deadwood Reservoir to End of the Road,Deadwood River,0.0031041434022275756
1329,24158945,Deadwood ,2. End of the Road to S. Fork Payette River,Deadwood River,0.0018987237819165603
1330,23316948,Deep Creek ,"Mudflat Road to Rickard Crossing, Owyhee River",Deep Creek,0.003719881884383342
1331,23141997,Fall ,"1. Cave Falls Campground, WY, to Concrete CCC Bridge",Fall River,0.0037802478754805067
1332,23141933,Fall ,2. Concrete CCC Bridge to Kirkham Bridge,Fall River,0.009059912692734987
1333,23588866,Fish Creek ,Forest Service Road to Lochsa River,Fish Creek,0.003397087034505734
1334,23630590,Floodwood Creek ,Bridge to Reservoir,Floodwood Creek,0.004017372793671324
1335,23382439,Grimes Creek ,4 miles upstream of Highway 21 to Mores Creek confluence,Grimes Creek,0.003970924980644206
1336,23569195,Hard Creek ,Point upstream to Hazard Creek confluence,Hard Creek,0.006359126056396864
1337,23569225,Hazard Creek ,Hard Creek to Little Salmon confluence,Hazard Creek,0.0034736263269674605
1338,24460152,Henrys Fork ,Big Springs to A-2 bridge near Island Park Reservoir,Henrys Fork,0.0023848589056859842
1339,24460016,Henrys Fork ,Box Canyon to Last Chance,Henrys Fork,0.0017053105289031203
1340,24459876,Henrys Fork ,Hatchery Ford to above Upper Mesa Falls,Henrys Fork,0.0036846944242218266
1341,24459834,Henrys Fork ,Lower Mesa Falls,Henrys Fork,0.0027027063250311314
1342,24459834,Henrys Fork ,Lower Mesa Falls to Warm River,Henrys Fork,0.0010796490340732974
1343,24459892,Henrys Fork ,Riverside Campground to Hatchery Ford Road,Henrys Fork,0.00018553975314895875
1344,24460056,Henrys Fork ,Upper Coffee Pot Campground to Route 311,Henrys Fork,0.0012204462298578008
1345,23284429,Jarbidge ,Jarbidge Forks to Bruneau River (Indian Hot Springs),Jarbidge River,0.005544303382752819
1346,23551662,Johnson Creek ,"Headwaters to Halfway Creek, 31.1 mi to Ice Hole Campground",Johnson Creek,0.02148839201173589
1347,23551586,Johnson Creek ,Yellow Pine airport to Johnson Creek gauge,Johnson Creek,0.0034875018091959148
1348,23623530,Kelly Creek ,Clayton Creek to Kelly Forks Campground,Kelly Creek,0.010926952885589274
1349,22904899,Kootenai ,Leonia (at MT border) to pipeline near Bonners Ferry,Kootenai River,0.003580173185232625
1350,22977192,Lightning Creek ,1. East Fork to town of Clark Fork,Lightning Creek,0.0009364827814862822
1351,22988813,Lion Creek ,To Priest Lake,Lion Creek,0.007676393228597754
1352,23344500,Little Owyhee ,To South Fork Owyhee,Little Owyhee River,0.004657072578336738
1353,23607498,Little Potlatch River ,Headwaters to Potlatch River,Little Potlatch Creek,0.005925307502582306
1354,23568981,Little Salmon ,1. One mile down from Smokey Boulder Road to Hazard Creek,Little Salmon River,0.0011205424288702405
1355,23568973,Little Salmon ,2. Hazard Creek to Salmon River at Riggins,Little Salmon River,0.0022927218421352133
1356,23267422,Little Wood ,"Silver Creek 10 mi to Richfield, 60.4 mi to Big Wood R.",Little Wood River,0.002295980342897548
1357,23588552,Lochsa ,1 - Powell to White Pine (Indian Grave Creek),Lochsa River,0.012411046520188465
1358,23588368,Lochsa ,2 - Indian Grave Creek to Wilderness Gateway Bridge,Lochsa River,0.005344205594641565
1359,23588322,Lochsa ,3 - Wilderness Gateway bridge to Split Creek Pack Bridge,Lochsa River,0.0012371692847666727
1360,23588220,Lochsa ,4 - Split Creek Pack Bridge to Lowell (Selway),Lochsa River,0.005800573161333254
1361,23606736,Lolo Creek ,1. Lolo Campground to Cottonwood Flats,Lolo Creek,0.0013195927402101476
1362,23606652,Lolo Creek ,2. Cottonwood Flats (near State Meadows) to Clearwater River,Lolo Creek,0.006701501541735883
1363,23519815,Loon Creek ,Loon Creek Ranger Station to confluence with M. F. Salmon,Loon Creek,0.0011749545106374455
1364,23250971,Malad (aka Big Wood) ,1. Glendale Diversion to Richfield Diversion,Big Wood River,0.0030216551755561437
1365,23251019,Malad (aka Big Wood) ,2. Hwy 75 to Little Wood R.,Big Wood River,0.0033426037755073025
1366,23251993,Malad (aka Big Wood) ,3. Devil's Washbowl,Malad River,0.006168641220893807
1367,23251991,Malad (aka Big Wood) ,4. Malad Dam to confluence with Snake River,Malad River,0.004930274231736419
1368,23004137,Marble Creek (Tributary of St. Joe River) ,Camp 3 to St. Joe Confluence,Middle Fork Saint Maries River,0.14158671194713557
1369,23519479,Marsh Creek ,State Highway 21 to Middle Fork Salmon,Marsh Creek,0.0007495475355365663
1370,23284115,Marys Creek ,to Sheep Creek (Bruneau Trib),Marys Creek,0.007815320308070733
1371,23580815,Meadow Creek ,Roadless,Meadow Creek,0.0014927865648546056
1372,23532179,Monumental Creek ,"Upper Monumental Campground to Cache Bar (Middle Fork, Salmo...",Monumental Creek,0.0035931091807948996
1373,23581031,Moose Creek ,Dolph Creek to Selway River,Moose Creek,0.2341290923060236
1374,23382351,Mores Creek ,Big Gulch to Robie Creek,Mores Creek,0.012143022695021205
1375,22910533,Moyie ,Meadow Creek to Moyie Falls Dam,Moyie River,0.00746977482926673
1376,23350887,"Owyhee, N. Fork ",Off Mud Flat Road to Three Forks (OR),Sheep Creek,0.1352260116434681
1377,10751237,"Owyhee, South Fork ",YP Ranch to East Fork,North Fork,1.5434221785694286
1378,23316072,Owyhee ,1. Duck Valley Indian Res. to Crutcher's Crossing,Owyhee River,0.002630386283417835
1379,23315892,Owyhee ,2. Crutcher's Crossing to Three Forks,Owyhee River,0.002420044627687528
1380,24114541,Pack ,1) Upper: Grottos,Pack River,0.00117711511756363
1381,24114537,Pack ,2) Upper: The Slides,Pack River,0.004422894979538954
1382,24114527,Pack ,3) Upper: Gorgette,Pack River,0.0006521502894293829
1383,24114535,Pack ,4) W. Branch Pack River to Edna &amp; Buck's Tavern,Pack River,0.003337450917392627
1384,24114421,Pack ,5) Edna &amp; Buck's Tavern to Route 95,Pack River,0.00552471211400764
1385,23503152,Panther Creek ,1. Trapper Flat to Birch Creek,Panther Creek,0.005539999007221157
1386,23503082,Panther Creek ,2. Clear Creek to Main Salmon confluence,Panther Creek,0.01599764045101785
1387,24166626,"Payette, Middle Fork ",1. West Fork Bridge to upstream of Trail Creek,Payette River,0.34442586280649146
1388,24166626,"Payette, Middle Fork ",2. Nozzle Section,Payette River,0.27319688588885854
1389,24166626,"Payette, N. Fork ",1. Upper Payette Lake to Payette Lake,Payette River,1.035029651566079
1390,24166626,"Payette, N. Fork ",2. McCall to Hartsell Bridge above Cascade Reservoir,Payette River,0.8314659809066126
1391,24166626,"Payette, N. Fork ",3. Kelly's Whitewater Park (below Cascade Reservoir),Payette River,0.4416994920769105
1392,24166626,"Payette, N. Fork ",4. Cabarton Bridge to Smiths Ferry,Payette River,0.34570076628783564
1393,24166626,"Payette, N. Fork ",5. Smiths Ferry to Banks,Payette River,0.19272468114125632
1394,23478745,"Payette, S. Fork ",1 - Grandjean to Deadwood,Yankee Fork,0.43892807223035324
1395,23377780,"Payette, S. Fork ",2 - Deadwood River to Danskin Station (The Canyon),Pikes Fork,0.14581334736478896
1396,23377780,"Payette, S. Fork ",3. Swirly Canyon,Pikes Fork,0.2715007401539864
1397,24166626,"Payette, S. Fork ",4 - The Staircase Run ,Payette River,0.08576502630748922
1398,24166626,Payette ,1. Upper Main - Banks to Beehive Bend,Payette River,0.00699576450431874
1399,24166614,Payette ,2. Lower Main - Beehive Bend to Jet Boat Ramp,Payette River,0.005933097276485827
1400,24166440,Payette ,3. Main Payette - Gutter and Bladder Wave,Payette River,0.0003815811197343645
1401,18348043,Pine Creek (Tributary of South Fork of the Snake) ,Headwaters to S. Fork Snake River confluence,South Fork North Horse Creek,0.9420464323673127
1402,23156072,Portneuf ,Diversion to Marsh Creek,Portneuf River,0.008295416356896275
1403,23155854,Portneuf ,Johnny Creek to I-86,Portneuf River,0.004437477790947562
1404,23156108,Portneuf ,Lava Hot Springs to PVC diversion,Portneuf River,0.010388324736571215
1405,23607166,Potlatch ,1. Little Boulder Campground to Cedar Creek,Potlatch River,0.01083156610221679
1406,23607134,Potlatch ,2. Frog Pond to Kendrick,Potlatch River,0.010057253899544195
1407,22988849,Priest ,1. Canadian Border to Road 1013,Priest River,0.23572528107490898
1408,22988673,Priest ,2. W. Br. Upper Priest River to Priest River Town,Priest River,0.0080122467090654
1409,23519623,Rapid ,Float Creek to confluence with Middle Fork Salmon,Rapid River,0.007023696954066318
1410,24461730,Robinson Creek ,Yellowstone Nat. Park to Warm R.,Robinson Creek,0.004893754895883189
1411,24177937,"Salmon, E. Fork of S. Fork ",1 - Vibika Creek to Johnson Creek,South Fork Lake Fork,0.44560018569228954
1412,24177937,"Salmon, E. Fork of S. Fork ",2 - Flight Simulator (near Yellow Pine) to S.F.Salmon River,South Fork Lake Fork,0.37650354777744194
1413,23478955,"Salmon, Middle Fork ",1 - Marsh Creek to Boundary Creek,Salmon River,0.3140073032590123
1414,23478955,"Salmon, Middle Fork ",2 - Boundary Creek (Dagger Falls) to Cache Bar (near Salmon ...,Salmon River,0.4764747083084591
1415,23444129,"Salmon, S. Fork ",1 - Goat Creek to footbridge at Poverty Flats Campground,Salmon Creek,1.605700162189699
1416,23540632,"Salmon, S. Fork ",2 - Poverty Flats Campground to East Fork of South Fork,Salmon River,0.5894969641660589
1417,23540632,"Salmon, S. Fork ",3 - East Fork of South Fork to Salmon River,Salmon River,0.3968641419352542
1418,23478811,"Salmon, Yankee Fork ","Upper road end 11.2 mi to Jordan Creek, 15.6 mi to Salmon R.",Yankee Fork,0.002952374761402917
1419,23479177,Salmon ,1 - Hellroaring Creek to Redfish Lake Creek,Salmon River,0.004307273358817069
1420,23479083,Salmon ,2 - Stanley to Old Sunbeam Dam,Salmon River,0.008371563897654916
1421,23478743,Salmon ,3 - Sunbeam Dam to Holman Creek,Salmon River,0.0044760649657197725
1422,23478529,Salmon ,4 - E. Fork of Salmon to Town of North Fork,Salmon River,0.0006675293741572261
1423,23503488,Salmon ,5 - North Fork to Middle Fork,Salmon River,0.00978962196655908
1424,23541172,Salmon ,6 - Corn Creek to Vinegar Creek (The Main),Salmon River,0.005256805493831641
1425,23540550,Salmon ,7 - Vinegar Creek to Riggins,Salmon River,0.00522041722469951
1426,23560059,Salmon ,8 - Riggins to White Bird,Salmon River,0.007777895345137906
1427,23559951,Salmon ,9 - Hammer Creek to Snake River confluence (Lower Gorge),Salmon River,0.00457240953984614
1428,23551180,Secesh ,1. Burgdorf to Chinook,Secesh River,0.005441681967426455
1429,23551150,Secesh ,"2. Loon Creek to Lick Creek, 4.6 mi to S. Fork Salmon R.",Secesh River,0.003967924054602987
1430,23573516,Selway ,1 - Paradise to Selway Falls,Selway River,0.003639126284256247
1431,23580709,Selway ,2 - Selway Falls to Clearwater River,Selway River,0.002069396047154103
1432,23284181,Sheep Creek (Bruneau trib) ,Simplot Ranch Bridge to Bruneau River,Sheep Creek,0.008653793156762249
1433,23382221,Sheep Creek (MF Boise trib) ,Last half mile before Middle Fork Boise River,Sheep Creek,0.000993356584494778
1434,23623950,Skull Creek ,to NF Clearwater,Skull Creek,0.0010055195092345457
1435,23004557,Slate Creek (Tributary of St. Joe River) ,Old Miner's Cabin (Fritz Creek) to St. Joe Confluence,Saint Joe River,0.08267040882928561
1436,22904487,Smith Creek ,Smith Creek Bridge to above Smith Creek Falls,Smith Creek,0.01034600043495016
1437,22904509,Smith Creek ,Upper,Smith Creek,0.0016860901517957558
1438,24438938,Snake ,A) Palisades Dam to Launch Site East of Poplar (Swan Valley),Snake River,0.0023890165340588777
1439,23163003,Snake ,B) American Falls Dam to Walcott Reservoir,Snake River,0.015529579002669684
1440,23162727,Snake ,C) Milner Dam to Milner Power Plant (Milner Mile),Snake River,0.003161628318994756
1441,23162727,Snake ,D) Milner Power Plant to Star Falls (Cauldron Linn),Snake River,0.0015022769385154592
1442,24491258,Snake ,E) Murtaugh Bridge to Twin Falls Reservoir - (The Murtaugh),Snake River,0.0011478614899102393
1443,24490992,Snake ,F) Crystal Springs to Upper Salmon Falls Res.,Snake River,0.0013910607463437274
1444,24490756,Snake ,G) Lower Salmon Falls Dam to Bliss Reservoir,Snake River,0.003042159923478633
1445,23300534,Snake ,H) Swan Falls Dam to Walters Ferry (Birds of Prey),Snake River,0.002892528997264222
1446,24219835,Snake ,I) Hells Canyon Dam to Pittsburg Landing,Snake River,0.004982319297555353
1447,24219747,Snake ,J) Pittsburg Landing (or Salmon) to Heller Bar,Snake River,0.003129979485119235
1448,24228253,Snake ,K. Heller Bar to Clearwater (Lewiston/Clarkston),Snake River,0.0026022328873582102
1449,23015050,Spokane ,Post Falls Dam to State Line,Spokane River,0.0023626152134715328
1450,23002356,"St. Joe, N. Fork ",1. Loop Creek to St. Joe Confluence,Saint Joe Creek,0.1367459961534565
1451,23004827,St. Joe ,1. Upper: Heller Creek to Spruce Tree Campground,Saint Joe River,0.004673093194029163
1452,23004793,St. Joe ,2. Spruce Tree Camp to Gold Creek,Saint Joe River,0.008856731110619074
1453,23004675,St. Joe ,4. Skookum Canyon: Turner Creek to Packsaddle,Saint Joe River,0.002045018337331806
1454,23005655,St. Maries ,Mashburn to St. Joe River,Saint Maries River,0.0013322027320205188
1455,24469448,Teton ,Highway 33 Bridge to Spring Hollow (South of France),Teton River,0.009733179598275571
1456,24469250,Teton ,Teton Dam site to Teton Forks,Teton River,0.0049963820138622436
1457,24459754,Warm ,Twisted Draw to Warm River Campground,Warm River,0.0010241654340835595
1458,24184094,Weiser ,Midvale to Galloway Diversion Dam,Weiser River,0.003016923101447281
1459,23623398,Weitas Creek ,Upper Weitas Pack Bridge to NF Clearwater,Weitas Creek,0.0020620141384791687
1460,24193296,Wildhorse ,Bear Creek Bridge to Snake River confluence,Wildhorse River,0.01026329737462692
1461,23185923,Wilson ,Near Interstate 84 to near Wilson Lake Reservoir,Willow Creek,0.5358205572673965
1462,13617899,Bailey Creek ,N2300 Rd to Vermilion River (0.5-1.5 miles),Bailey Creek,0.00011461626571145149
1463,13779292,"Bay Creek, Hill Branch ",Bell Smith Springs,Webbs Hill Branch,0.5233145256711622
1464,11866474,Bay Creek ,Ozark Road to Redbud Parking area,Bay Creek,0.007642333151599077
1465,11866500,Bear Branch ,Bridge to Lusk Creek (2.25+1.5 miles),Bear Branch,0.010483055003027326
1466,5802188,Bear Creek ,CR900E to Hwy 96 in Marcelline (3.6 miles) *Access Issues*,Bear Creek,0.0031168947139996383
1467,14763011,Blackberry Creek ,Jaycee Pond Park (PnP),Blackberry Creek,0.004952610085185564
1468,13358006,Carroll Creek ,Point Rock Park to Jacobstown Road (at Scenic Bluff Rd) (6.2...,Carroll Creek,0.0042404368878780265
1469,5803784,Cedar Creek (Adams Co.) ,5th St to Bob Bangart Park on Bottom Road (1 mile),Cedar Creek,0.011711786901327653
1470,14836507,Cedar Creek (La Salle Co.) ,Cedar Creek Rd to Peru Bottom Rd (5.9 miles),Cedar Creek,0.006640252111876447
1471,14835265,Covel Creek ,E1800 (E.18th Rd.) to Hwy.71 (6.5 miles),Covel Creek,0.004580241114212081
1472,14784611,Des Plaines ,"a) Wheeling, Dam #1 (Removed) (PnP)",Des Plaines River,0.0052526167170654095
